job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size,salary_in_gbp
Data Engineer,Senior-level,Full-time,Remote,2021,United States,115000,USD,115000,United States,Small,94300.0
BI Data Analyst,Mid-level,Full-time,Hybrid,2021,Hungary,11000000,HUF,36259,United States,Large,29732.379999999997
Data Engineer,Senior-level,Full-time,Remote,2021,United States,150000,USD,150000,United States,Large,122999.99999999999
Computer Vision Software Engineer,Mid-level,Full-time,Remote,2021,Germany,81000,EUR,95746,United States,Small,78511.72
Computer Vision Software Engineer,Entry-level,Full-time,Remote,2021,United States,70000,USD,70000,United States,Medium,57400.0
Lead Data Engineer,Senior-level,Full-time,On-site,2021,United States,276000,USD,276000,United States,Large,226320.0
Cloud Data Engineer,Senior-level,Full-time,Remote,2021,Brazil,160000,USD,160000,United States,Small,131200.0
Data Engineer,Senior-level,Full-time,Remote,2021,United States,174000,USD,174000,United States,Large,142680.0
Data Analyst,Mid-level,Full-time,Remote,2021,United States,93000,USD,93000,United States,Large,76260.0
Data Scientist,Entry-level,Full-time,Remote,2021,United States,90000,USD,90000,United States,Small,73800.0
Principal Data Analyst,Senior-level,Full-time,Remote,2021,United States,170000,USD,170000,United States,Medium,139400.0
Data Scientist,Senior-level,Full-time,Remote,2021,United States,165000,USD,165000,United States,Large,135300.0
Data Analyst,Mid-level,Full-time,Remote,2021,United States,80000,USD,80000,United States,Large,65600.0
Head of Data Science,Mid-level,Full-time,On-site,2021,United States,110000,USD,110000,United States,Small,90200.0
Data Architect,Mid-level,Full-time,Remote,2021,United States,180000,USD,180000,United States,Large,147600.0
Data Analyst,Senior-level,Full-time,Remote,2021,United States,200000,USD,200000,United States,Large,164000.0
Data Engineer,Senior-level,Full-time,Remote,2021,United States,200000,USD,200000,United States,Large,164000.0
ML Engineer,Senior-level,Full-time,Remote,2021,United States,256000,USD,256000,United States,Small,209920.0
Data Engineer,Mid-level,Full-time,Remote,2021,United States,110000,USD,110000,United States,Large,90200.0
Data Engineer,Entry-level,Full-time,Remote,2021,United States,72500,USD,72500,United States,Large,59450.0
Machine Learning Engineer,Senior-level,Full-time,Hybrid,2021,United States,185000,USD,185000,United States,Large,151700.0
Data Engineer,Mid-level,Full-time,Remote,2021,United States,112000,USD,112000,United States,Large,91840.0
Data Scientist,Entry-level,Full-time,Hybrid,2021,United States,58000,USD,58000,United States,Large,47560.0
Data Scientist,Entry-level,Full-time,Remote,2021,United States,100000,USD,100000,United States,Medium,82000.0
Staff Data Scientist,Senior-level,Contract,Remote,2021,United States,105000,USD,105000,United States,Medium,86100.0
Data Engineer,Mid-level,Full-time,On-site,2021,United States,111775,USD,111775,United States,Medium,91655.5
Data Engineer,Mid-level,Full-time,On-site,2021,United States,93150,USD,93150,United States,Medium,76383.0
Lead Data Engineer,Senior-level,Full-time,Hybrid,2021,Puerto Rico,160000,USD,160000,United States,Small,131200.0
Data Scientist,Senior-level,Full-time,On-site,2021,United States,135000,USD,135000,United States,Large,110700.0
Data Science Manager,Senior-level,Full-time,Hybrid,2021,India,4000000,INR,54094,United States,Large,44357.079999999994
Data Scientist,Mid-level,Full-time,Hybrid,2021,United States,147000,USD,147000,United States,Large,120540.0
Data Science Manager,Senior-level,Full-time,Remote,2021,United States,174000,USD,174000,United States,Large,142680.0
Data Engineer,Mid-level,Full-time,On-site,2021,Romania,22000,EUR,26005,United States,Large,21324.1
Machine Learning Engineer,Entry-level,Full-time,Hybrid,2021,United States,81000,USD,81000,United States,Small,66420.0
Data Science Consultant,Entry-level,Full-time,Remote,2021,United States,90000,USD,90000,United States,Small,73800.0
Machine Learning Infrastructure Engineer,Senior-level,Full-time,Remote,2021,United States,195000,USD,195000,United States,Medium,159900.0
Principal Data Scientist,Executive-level,Contract,Remote,2021,United States,416000,USD,416000,United States,Small,341120.0
Data Analytics Manager,Senior-level,Full-time,On-site,2021,United States,120000,USD,120000,United States,Large,98400.0
Data Engineer,Mid-level,Freelance,On-site,2021,Italy,20000,USD,20000,United States,Large,16400.0
Machine Learning Engineer,Senior-level,Full-time,Remote,2021,United States,200000,USD,200000,United States,Large,164000.0
Data Scientist,Mid-level,Full-time,Remote,2021,United States,160000,USD,160000,United States,Large,131200.0
Research Scientist,Senior-level,Full-time,Remote,2021,France,50000,USD,50000,United States,Small,41000.0
Data Engineer,Senior-level,Full-time,On-site,2021,United States,165000,USD,165000,United States,Medium,135300.0
Principal Data Engineer,Senior-level,Full-time,Remote,2021,United States,185000,USD,185000,United States,Large,151700.0
Data Analytics Manager,Senior-level,Full-time,Remote,2021,United States,140000,USD,140000,United States,Large,114800.0
Data Scientist,Mid-level,Full-time,Hybrid,2021,United States,130000,USD,130000,United States,Large,106600.0
Data Scientist,Mid-level,Full-time,Hybrid,2021,United States,115000,USD,115000,United States,Large,94300.0
Principal Data Scientist,Senior-level,Full-time,Remote,2021,United States,235000,USD,235000,United States,Large,192700.0
Data Analyst,Mid-level,Full-time,On-site,2021,United States,75000,USD,75000,United States,Large,61499.99999999999
Data Analyst,Mid-level,Full-time,On-site,2021,United States,62000,USD,62000,United States,Large,50840.0
Data Scientist,Mid-level,Full-time,On-site,2021,United States,73000,USD,73000,United States,Large,59860.0
Applied Machine Learning Scientist,Mid-level,Full-time,Hybrid,2021,United States,423000,USD,423000,United States,Large,346860.0
Data Specialist,Senior-level,Full-time,Remote,2021,United States,165000,USD,165000,United States,Large,135300.0
Principal Data Scientist,Mid-level,Full-time,Remote,2021,United States,151000,USD,151000,United States,Large,123819.99999999999
Data Scientist,Senior-level,Full-time,Hybrid,2021,Turkey,180000,TRY,20171,Turkey,Large,16540.219999999998
Data Engineer,Mid-level,Full-time,Remote,2021,Turkey,250000,TRY,28016,Turkey,Medium,22973.12
Machine Learning Developer,Entry-level,Full-time,Remote,2021,Thailand,15000,USD,15000,Thailand,Large,12300.0
Head of Data,Senior-level,Full-time,Remote,2021,Slovenia,87000,EUR,102839,Slovenia,Large,84327.98
Machine Learning Engineer,Mid-level,Full-time,Hybrid,2021,Slovenia,21000,EUR,24823,Slovenia,Large,20354.86
Marketing Data Engineer,Entry-level,Full-time,Hybrid,2021,Singapore,90000,SGD,66970,Singapore,Large,54915.399999999994
Cloud Data Engineer,Mid-level,Full-time,Hybrid,2021,Singapore,120000,SGD,89294,Singapore,Large,73221.08
Head of Data Science,Executive-level,Full-time,On-site,2021,Russia,85000,USD,85000,Russia,Medium,69700.0
Head of Data,Executive-level,Full-time,Hybrid,2021,Russia,230000,USD,230000,Russia,Large,188600.0
Big Data Engineer,Mid-level,Full-time,Hybrid,2021,Spain,60000,USD,60000,Romania,Medium,49200.0
Research Scientist,Senior-level,Full-time,Hybrid,2021,Portugal,51400,EUR,60757,Portugal,Large,49820.74
Director of Data Science,Executive-level,Full-time,Remote,2021,Italy,130000,EUR,153667,Poland,Large,126006.93999999999
Data Engineer,Mid-level,Full-time,Remote,2021,Poland,110000,PLN,28476,Poland,Large,23350.32
Machine Learning Engineer,Mid-level,Full-time,Remote,2021,Poland,180000,PLN,46597,Poland,Large,38209.54
Data Analyst,Senior-level,Full-time,Remote,2021,Philippines,50000,USD,50000,Philippines,Small,41000.0
Data Engineer,Mid-level,Part-time,Remote,2021,Netherlands,59000,EUR,69741,Netherlands,Large,57187.619999999995
Data Engineer,Mid-level,Full-time,Remote,2021,Netherlands,38400,EUR,45391,Netherlands,Large,37220.619999999995
Machine Learning Developer,Senior-level,Freelance,Remote,2021,Nigeria,60000,USD,60000,Nigeria,Medium,49200.0
Data Scientist,Mid-level,Full-time,Remote,2021,Nigeria,50000,USD,50000,Nigeria,Large,41000.0
Data Engineer,Mid-level,Full-time,Hybrid,2021,Malta,24000,EUR,28369,Malta,Large,23262.579999999998
Big Data Engineer,Mid-level,Full-time,On-site,2021,Moldova,18000,USD,18000,Moldova,Small,14760.0
Business Data Analyst,Entry-level,Full-time,Remote,2021,Luxembourg,50000,EUR,59102,Luxembourg,Large,48463.64
ML Engineer,Mid-level,Full-time,Hybrid,2021,Japan,8500000,JPY,77364,Japan,Small,63438.479999999996
ML Engineer,Mid-level,Full-time,Hybrid,2021,Japan,7000000,JPY,63711,Japan,Small,52243.02
Machine Learning Engineer,Mid-level,Full-time,Hybrid,2021,Japan,74000,USD,74000,Japan,Small,60680.0
Director of Data Science,Senior-level,Full-time,On-site,2021,Japan,168000,USD,168000,Japan,Small,137760.0
Machine Learning Engineer,Mid-level,Full-time,Hybrid,2021,Italy,43200,EUR,51064,Italy,Large,41872.479999999996
Machine Learning Developer,Entry-level,Full-time,Hybrid,2021,Iraq,100000,USD,100000,Iraq,Small,82000.0
AI Scientist,Entry-level,Full-time,Remote,2021,India,1335000,INR,18053,India,Small,14803.46
Data Scientist,Senior-level,Full-time,Remote,2021,India,4000000,INR,54094,India,Large,44357.079999999994
Data Analyst,Mid-level,Full-time,Hybrid,2021,India,1250000,INR,16904,India,Large,13861.279999999999
Lead Data Scientist,Senior-level,Full-time,Hybrid,2021,India,3000000,INR,40570,India,Large,33267.4
Machine Learning Engineer,Entry-level,Full-time,Remote,2021,India,20000,USD,20000,India,Small,16400.0
Data Engineer,Entry-level,Full-time,Remote,2021,India,2250000,INR,30428,India,Large,24950.96
Data Scientist,Entry-level,Full-time,Hybrid,2021,India,2200000,INR,29751,India,Large,24395.82
Data Scientist,Entry-level,Full-time,Remote,2021,India,2100000,INR,28399,India,Medium,23287.18
Data Engineer,Entry-level,Full-time,Hybrid,2021,India,1600000,INR,21637,India,Medium,17742.34
Machine Learning Engineer,Senior-level,Full-time,On-site,2021,India,4900000,INR,66265,India,Large,54337.299999999996
Data Scientist,Mid-level,Full-time,Remote,2021,India,1250000,INR,16904,India,Small,13861.279999999999
Big Data Engineer,Entry-level,Full-time,Remote,2021,India,1200000,INR,16228,India,Large,13306.96
Machine Learning Engineer,Senior-level,Full-time,Remote,2021,India,1799997,INR,24342,India,Large,19960.44
Big Data Engineer,Mid-level,Full-time,On-site,2021,India,1672000,INR,22611,India,Large,18541.02
Data Scientist,Mid-level,Full-time,On-site,2021,India,2500000,INR,33808,India,Medium,27722.559999999998
Lead Data Analyst,Mid-level,Full-time,Remote,2021,India,1450000,INR,19609,India,Large,16079.38
Data Science Manager,Senior-level,Full-time,Hybrid,2021,India,7000000,INR,94665,India,Large,77625.29999999999
Data Scientist,Mid-level,Full-time,Remote,2021,Singapore,160000,SGD,119059,Israel,Medium,97628.37999999999
Data Science Engineer,Mid-level,Full-time,Remote,2021,Greece,34000,EUR,40189,Greece,Medium,32954.979999999996
AI Scientist,Mid-level,Full-time,On-site,2021,Ghana,30000,USD,30000,Ghana,Small,24600.0
Data Engineer,Entry-level,Full-time,Hybrid,2021,United Kingdom,33000,GBP,45390,United Kingdom,Large,37219.799999999996
Applied Data Scientist,Entry-level,Full-time,On-site,2021,United Kingdom,80000,GBP,110037,United Kingdom,Large,90230.34
Data Engineer,Mid-level,Full-time,Remote,2021,United Kingdom,60000,GBP,82528,United Kingdom,Large,67672.95999999999
Research Scientist,Entry-level,Full-time,Hybrid,2021,United Kingdom,60000,GBP,82528,United Kingdom,Large,67672.95999999999
Lead Data Engineer,Senior-level,Full-time,Remote,2021,United Kingdom,75000,GBP,103160,United Kingdom,Small,84591.2
Data Engineer,Senior-level,Full-time,Remote,2021,United Kingdom,82500,GBP,113476,United Kingdom,Medium,93050.31999999999
Data Analyst,Mid-level,Full-time,Hybrid,2021,United Kingdom,37456,GBP,51519,United Kingdom,Large,42245.579999999994
Data Engineer,Senior-level,Full-time,Hybrid,2021,United Kingdom,70000,GBP,96282,United Kingdom,Large,78951.23999999999
Data Engineer,Mid-level,Full-time,Hybrid,2021,United Kingdom,52500,GBP,72212,United Kingdom,Large,59213.84
Data Analytics Engineer,Senior-level,Full-time,Remote,2021,Vietnam,50000,USD,50000,United Kingdom,Medium,41000.0
Data Scientist,Mid-level,Full-time,Hybrid,2021,United Kingdom,40900,GBP,56256,United Kingdom,Large,46129.92
Data Scientist,Mid-level,Full-time,Hybrid,2021,United Kingdom,85000,GBP,116914,United Kingdom,Large,95869.48
Data Engineer,Mid-level,Full-time,Hybrid,2021,Hong Kong,48000,GBP,66022,United Kingdom,Small,54138.03999999999
Finance Data Analyst,Senior-level,Full-time,Hybrid,2021,United Kingdom,45000,GBP,61896,United Kingdom,Large,50754.719999999994
Data Engineer,Senior-level,Full-time,Hybrid,2021,Romania,65000,EUR,76833,United Kingdom,Small,63003.06
Machine Learning Research Engineer,Entry-level,Full-time,Hybrid,2021,France,20000,USD,20000,France,Medium,16400.0
Data Scientist,Entry-level,Full-time,Hybrid,2021,France,42000,EUR,49646,France,Medium,40709.72
Research Scientist,Mid-level,Full-time,Hybrid,2021,France,53000,EUR,62649,France,Medium,51372.18
